sstart,ssample_end_date,rmse,mae,mad,r_sq,selected_features
0,2012-08-01,0.00013968122301421214,0.00013070697833333307,0.00013070697833333307,0.9916701754116448,"['target', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag2', 'N_DUR_INV_RAT_new_lag1', 'N_DUR_INV_RAT_new_lag2', 'CPI_SHEL_CAN_lag2', 'Exp_BP_new_lag3', 'MANU_TOT_INV_new_lag2']"
1,2012-09-01,0.00013864768074759473,0.00012687685166666625,0.00012687685166666625,0.9916846044717887,"['target', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag2', 'N_DUR_INV_RAT_new_lag1', 'N_DUR_INV_RAT_new_lag2', 'CPI_SHEL_CAN_lag2', 'G_AVG_5.10.Bank_rate_lag2', 'G_AVG_3.5.Bank_rate_lag2']"
2,2012-10-01,0.00011237924408186164,9.261996777777815e-05,9.261996777777815e-05,0.99358282450141,"['target', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'MANU_TOT_INV_new_lag2', 'N_DUR_INV_RAT_new_lag1', 'G_AVG_5.10.Bank_rate_lag2', 'N_DUR_INV_RAT_new_lag2']"
3,2012-11-01,0.00029025492963196374,0.00022220456944444441,0.00022220456944444441,0.9794348839447324,"['target', 'IPPI_METAL_CAN_lag2', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'IMP_CONS_BP_new_lag3', 'CPI_SHEL_CAN_lag2', 'G_AVG_5.10.Bank_rate_lag2', 'N_DUR_INV_RAT_new_lag1']"
4,2012-12-01,0.0001899480133268553,0.00017801911111111086,0.00017801911111111086,0.9916449610970878,"['target', 'IPPI_METAL_CAN_lag2', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag3', 'IMP_CONS_BP_new_lag3', 'CPI_SHEL_CAN_lag2', 'N_DUR_INV_RAT_new_lag1']"
5,2013-01-01,0.0003250241433992499,0.00028173916944444446,0.00028173916944444446,0.983587278449286,"['target', 'IPPI_METAL_CAN_lag2', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag3', 'N_DUR_INV_RAT_new_lag1', 'CPI_SHEL_CAN_lag2']"
6,2013-02-01,0.0003178205835815312,0.00027244953611111304,0.00027244953611111304,0.9860621230509296,"['target', 'IPPI_METAL_CAN_lag2', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag3', 'CPI_SHEL_CAN_lag2', 'N_DUR_INV_RAT_new_lag1']"
7,2013-03-01,0.0003313378012802793,0.00028812157333333433,0.00028812157333333433,0.9872618455163817,"['target', 'IPPI_METAL_CAN_lag2', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IMP_CONS_BP_new_lag3', 'N_DUR_INV_RAT_new_lag1', 'N_DUR_INV_RAT_new_lag2', 'Exp_BP_new_lag3']"
8,2013-04-01,0.0003304854862825544,0.0002845408511111121,0.0002845408511111121,0.9865925454122082,"['target', 'IPPI_METAL_CAN_lag2', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IMP_CONS_BP_new_lag3', 'Exp_BP_new_lag3', 'N_DUR_INV_RAT_new_lag1', 'IPPI_METAL_CAN_lag3']"
9,2013-05-01,0.000278557348695264,0.00021395420944444487,0.00021395420944444487,0.987588736067099,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag3', 'Exp_BP_new_lag3', 'DUR_TOT_INV_new']"
10,2013-06-01,0.000512458312014737,0.00035445920111111024,0.00035445920111111024,0.9741028178431279,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag3', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate']"
11,2013-07-01,0.0005280701785484126,0.00036932868111111,0.00036932868111111,0.9742998597745696,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate']"
12,2013-08-01,0.00031360258913553057,0.0002487125527777779,0.0002487125527777779,0.9913142409376291,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate']"
13,2013-09-01,0.00034117383530504633,0.0002412318411111127,0.0002412318411111127,0.9891985928286672,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'CPI_SHEL_CAN_lag2', 'G_AVG_5.10.Bank_rate']"
14,2013-10-01,0.00028830206323958587,0.00019964346888888765,0.00019964346888888765,0.9940828510726136,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag3', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate']"
15,2013-11-01,0.00028026001518489073,0.00019844214277777884,0.00019844214277777884,0.9943220765016313,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag3', 'IPPI_METAL_CAN_lag1', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate']"
16,2013-12-01,0.000524890251712583,0.00031560466277777524,0.00031560466277777524,0.9824987368998565,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag3', 'G_AVG_3.5.Bank_rate', 'G_AVG_5.10.Bank_rate']"
17,2014-01-01,0.0008146052202479442,0.0004224135505555544,0.0004224135505555544,0.9485757065042754,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag3', 'G_AVG_3.5.Bank_rate', 'G_AVG_5.10.Bank_rate']"
18,2014-02-01,0.0005432805312525652,0.0003604356216666684,0.0003604356216666684,0.979632985831721,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag3', 'G_AVG_3.5.Bank_rate', 'G_AVG_5.10.Bank_rate']"
19,2014-03-01,0.0005438093230291118,0.00033807960833333247,0.00033807960833333247,0.9782450179035127,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag3', 'G_AVG_3.5.Bank_rate', 'TBILL_6M.Bank_rate_lag3']"
20,2014-04-01,0.0005401951322138176,0.00031058223194444407,0.00031058223194444407,0.9738866789532327,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag3', 'G_AVG_3.5.Bank_rate', 'G_AVG_5.10.Bank_rate']"
21,2014-05-01,0.0005463523892725468,0.00033196806944444404,0.00033196806944444404,0.9754993471076571,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'IPPI_METAL_CAN_lag3', 'G_AVG_3.5.Bank_rate', 'G_AVG_5.10.Bank_rate']"
22,2014-06-01,0.00022626978495999582,0.00016130504166666406,0.00016130504166666406,0.9923172025286117,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'G_AVG_3.5.Bank_rate', 'G_AVG_5.10.Bank_rate', 'G_AVG_5.10.Bank_rate_lag2']"
23,2014-07-01,0.00022931556716315906,0.0001708331527777756,0.0001708331527777756,0.9916928248382607,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate', 'IPPI_MOTOR_CAN_lag3']"
24,2014-08-01,0.00018676378545966102,0.0001323616138888892,0.0001323616138888892,0.9906533434673253,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate', 'IPPI_METAL_CAN_lag1', 'G_AVG_5.10.Bank_rate_lag2', 'DUR_INV_RAT_new_lag3']"
25,2014-09-01,8.74522236588876e-05,6.514692693198031e-05,6.514692693198031e-05,0.9990669604446702,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'G_AVG_5.10.Bank_rate', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'G_AVG_3.5.Bank_rate', 'DUR_INV_RAT_new_lag3']"
26,2014-10-01,0.00033946575842680866,0.0002582620838888917,0.0002582620838888917,0.9869206955166802,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'DUR_INV_RAT_new_lag3']"
27,2014-11-01,0.00030398767158577904,0.00018658895444444417,0.00018658895444444417,0.9887274218660199,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'DUR_INV_RAT_new_lag3', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate', 'IPPI_METAL_CAN_lag1', 'G_AVG_5.10.Bank_rate_lag2']"
28,2014-12-01,0.000222828631342678,0.00018249202055555612,0.00018249202055555612,0.9935947116661406,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'DUR_INV_RAT_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag1', 'G_AVG_5.10.Bank_rate', 'G_AVG_3.5.Bank_rate']"
29,2015-01-01,0.0003202119896823399,0.00025228684444444303,0.00025228684444444303,0.9909885385933721,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'DUR_INV_RAT_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag3', 'DUR_INV_RAT_new_lag1']"
30,2015-02-01,0.00016906325375834548,0.0001332263216666677,0.0001332263216666677,0.9973300651176181,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'DUR_INV_RAT_new_lag3', 'G_AVG_5.10.Bank_rate', 'DUR_INV_RAT_new_lag1', 'G_AVG_3.5.Bank_rate']"
31,2015-03-01,0.00020552179795721881,0.00015045956916666693,0.00015045956916666693,0.9939749753223842,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'DUR_INV_RAT_new_lag3', 'MANU_TOT_INV_new_lag2', 'IPPI_METAL_CAN_lag3', 'DUR_INV_RAT_new_lag1']"
32,2015-04-01,0.00046663947208040827,0.0003587137555555552,0.0003587137555555552,0.9631626039662617,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'G_AVG_5.10.Bank_rate', 'MANU_TOT_INV_new_lag2', 'DUR_INV_RAT_new_lag3', 'G_AVG_3.5.Bank_rate']"
33,2015-05-01,0.00019329944166536207,0.00014441254888888813,0.00014441254888888813,0.9947264516609085,"['target', 'IPPI_METAL_CAN_lag2', 'IMP_CONS_BP_new_lag3', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'DUR_INV_RAT_new_lag3', 'CPI_SHEL_CAN_lag2', 'DUR_INV_RAT_new_lag1']"
34,2015-06-01,0.00024888991319940257,0.0002008340555555535,0.0002008340555555535,0.9927368534725537,"['target', 'IPPI_METAL_CAN_lag2', 'IPPI_METAL_CAN_lag1', 'MANU_TOT_INV_new_lag2', 'DUR_INV_RAT_new_lag3', 'TBILL_6M.Bank_rate', 'IMP_CONS_BP_new_lag3', 'CPI_SHEL_CAN_lag2']"
