sstart,ssample_end_date,rmse,mae,mad,r_sq,selected_features
0,2012-08-01,0.0006544663765367,0.0005627413699959265,0.0005627413699959265,0.91130503044476,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'G_AVG_3.5.Bank_rate_lag3', 'IPPI_METAL_CAN', 'MANU_N_ORD_new_lag1', 'TBILL_6M.Bank_rate_lag3', 'IMP_CONS_BP_new', 'G_AVG_5.10.Bank_rate_lag3']"
1,2012-09-01,0.0010219225093415873,0.0009006219925003205,0.0009006219925003205,0.7130031205157357,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'IPPI_METAL_CAN', 'G_AVG_3.5.Bank_rate_lag3', 'MANU_N_ORD_new_lag1', 'TBILL_6M.Bank_rate_lag3', 'G_AVG_5.10.Bank_rate_lag3', 'IMP_CONS_BP_new']"
2,2012-10-01,0.0013256486651936814,0.0012188017767487238,0.0012188017767487238,0.491744815365621,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'IPPI_METAL_CAN', 'G_AVG_3.5.Bank_rate_lag3', 'MANU_N_ORD_new_lag1', 'IMP_CONS_BP_new', 'TBILL_6M.Bank_rate_lag3', 'DUR_N_ORD_new_lag1']"
3,2012-11-01,0.0011220173196779505,0.0009683433252203892,0.0009683433252203892,0.6465077448056202,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'G_AVG_3.5.Bank_rate_lag3', 'IPPI_METAL_CAN', 'G_AVG_5.10.Bank_rate_lag3', 'TBILL_6M.Bank_rate_lag3', 'IPPI_CAN_lag3', 'MANU_N_ORD_new_lag1']"
4,2012-12-01,0.0009836580314187117,0.0008790093413949617,0.0008790093413949617,0.7201856358543033,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'G_AVG_3.5.Bank_rate_lag3', 'G_AVG_5.10.Bank_rate_lag3', 'IPPI_METAL_CAN', 'TBILL_6M.Bank_rate_lag3', 'MANU_N_ORD_new_lag1', 'N_DUR_INV_RAT_new']"
5,2013-01-01,0.0010710377586407365,0.000898696490948084,0.000898696490948084,0.7430189152372858,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'G_AVG_3.5.Bank_rate_lag3', 'G_AVG_5.10.Bank_rate_lag3', 'IPPI_METAL_CAN', 'TBILL_6M.Bank_rate_lag3', 'IPPI_CAN_lag3', 'G_AVG_1.3.Bank_rate_lag1']"
6,2013-02-01,0.001048422174836409,0.0009336039996060718,0.0009336039996060718,0.8096889630065552,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'G_AVG_3.5.Bank_rate_lag3', 'IPPI_METAL_CAN', 'MANU_N_ORD_new_lag1', 'G_AVG_5.10.Bank_rate_lag3', 'DUR_N_ORD_new_lag1', 'TBILL_6M.Bank_rate_lag3']"
7,2013-03-01,0.0007900538281023229,0.0007494219090120511,0.0007494219090120511,0.9074375577901462,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'IPPI_METAL_CAN', 'MANU_N_ORD_new_lag1', 'G_AVG_3.5.Bank_rate_lag3', 'DUR_N_ORD_new_lag1', 'IMP_CONS_BP_new', 'CLAIMS_CAN_lag3']"
8,2013-04-01,0.0011113298987848262,0.0009422467585517698,0.0009422467585517698,0.8134334103008358,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'IPPI_METAL_CAN', 'G_AVG_3.5.Bank_rate_lag3', 'IMP_CONS_BP_new', 'MANU_N_ORD_new_lag1', 'IPPI_CAN', 'TBILL_6M.Bank_rate_lag3']"
9,2013-05-01,0.000961439247868688,0.0008673797631419469,0.0008673797631419469,0.8577075095618623,"['target', 'G_AVG_1.3.Bank_rate_lag3', 'IPPI_METAL_CAN', 'IMP_CONS_BP_new', 'MANU_N_ORD_new_lag1', 'G_AVG_3.5.Bank_rate_lag3', 'DUR_N_ORD_new_lag1', 'EMP_CONS_CAN_lag1']"
10,2013-06-01,0.0018763073868002435,0.0012530729924431282,0.0012530729924431282,0.6189622231081826,"['target', 'IMP_CONS_BP_new', 'IPPI_METAL_CAN', 'G_AVG_1.3.Bank_rate_lag3', 'CLAIMS_CAN_lag3', 'Exp_BP_new', 'IPPI_CAN', 'IPPI_CAN_lag3']"
11,2013-07-01,0.001358760059805614,0.0011062809220044713,0.0011062809220044713,0.8364529272955619,"['target', 'IMP_CONS_BP_new', 'G_AVG_1.3.Bank_rate_lag3', 'IPPI_METAL_CAN', 'Exp_BP_new', 'EX_ENER_BP_new_lag1', 'CLAIMS_CAN_lag3', 'IPPI_CAN_lag3']"
12,2013-08-01,0.0009337234783215244,0.000759726013706797,0.000759726013706797,0.920746559714133,"['target', 'IMP_CONS_BP_new', 'IPPI_METAL_CAN', 'G_AVG_1.3.Bank_rate_lag3', 'CRED_HOUS_MORT_lag3', 'G_AVG_3.5.Bank_rate_lag3', 'IPPI_CAN_lag3', 'EX_ENER_BP_new_lag1']"
